app_name,user_name,rating,review,thumbs_up,date,casefolded_review,tokenize_review,review_tanpa_tanda_baca,review_tanpa_spasi,normalized_review,review_tanpa_stopwords,stemmed_review,cleaned_review
HelloTalk,maulida ulfatunnisa ichaa,5,aku suka banget bisa chat an sama gege China,0,10/1/2025,aku suka banget bisa chat an sama gege china,"['aku', 'suka', 'banget', 'bisa', 'chat', 'an', 'sama', 'gege', 'china']","['aku', 'suka', 'banget', 'bisa', 'chat', 'an', 'sama', 'gege', 'china']","['aku', 'suka', 'banget', 'bisa', 'chat', 'an', 'sama', 'gege', 'china']","['aku', 'suka', 'banget', 'bisa', 'chat', 'an', 'sama', 'gege', 'china']","['suka', 'banget', 'chat', 'an', 'gege', 'china']","['suka', 'banget', 'chat', 'an', 'gege', 'china']","['suka', 'banget', 'chat', 'gege', 'china']"
HelloTalk,Rika Rika,1,saya pengguna baru ketika saya mau masang profil untuk login selalu ada tulisan gagal dan ga bisa login gara gara itu,0,9/30/2025,saya pengguna baru ketika saya mau masang profil untuk login selalu ada tulisan gagal dan ga bisa login gara gara itu,"['saya', 'pengguna', 'baru', 'ketika', 'saya', 'mau', 'masang', 'profil', 'untuk', 'login', 'selalu', 'ada', 'tulisan', 'gagal', 'dan', 'ga', 'bisa', 'login', 'gara', 'gara', 'itu']","['saya', 'pengguna', 'baru', 'ketika', 'saya', 'mau', 'masang', 'profil', 'untuk', 'login', 'selalu', 'ada', 'tulisan', 'gagal', 'dan', 'ga', 'bisa', 'login', 'gara', 'gara', 'itu']","['saya', 'pengguna', 'baru', 'ketika', 'saya', 'mau', 'masang', 'profil', 'untuk', 'login', 'selalu', 'ada', 'tulisan', 'gagal', 'dan', 'ga', 'bisa', 'login', 'gara', 'gara', 'itu']","['saya', 'pengguna', 'baru', 'ketika', 'saya', 'mau', 'masang', 'profil', 'untuk', 'login', 'selalu', 'ada', 'tulisan', 'gagal', 'dan', 'tidak', 'bisa', 'login', 'gara', 'gara', 'itu']","['pengguna', 'masang', 'profil', 'login', 'tulisan', 'gagal', 'login', 'gara', 'gara']","['guna', 'masang', 'profil', 'login', 'tulis', 'gagal', 'login', 'gara', 'gara']","['guna', 'masang', 'profil', 'login', 'tulis', 'gagal', 'login', 'gara', 'gara']"
HelloTalk,Nusaibah Zahrah,5,Aaaaa dapat teman China gak tuh,0,9/29/2025,aaaaa dapat teman china gak tuh,"['aaaaa', 'dapat', 'teman', 'china', 'gak', 'tuh']","['aaaaa', 'dapat', 'teman', 'china', 'gak', 'tuh']","['aaaaa', 'dapat', 'teman', 'china', 'gak', 'tuh']","['aaaaa', 'dapat', 'teman', 'china', 'tidak', 'tuh']","['aaaaa', 'teman', 'china', 'tuh']","['aaaaa', 'teman', 'china', 'tuh']","['aaaaa', 'teman', 'china', 'tuh']"
HelloTalk,GadingMas Putro,5,Nice aplications,0,9/28/2025,nice aplications,"['nice', 'aplications']","['nice', 'aplications']","['nice', 'aplications']","['bagus', 'aplications']","['bagus', 'aplications']","['bagus', 'aplications']","['bagus', 'aplications']"
HelloTalk,cre suian,5,"aplikasi nya udah bagus tapi main ini kadang cuma dapet hikmahnya doang,kenapa dapet hikmahnya doang? karna sepi banget,berusaha buat profil menarik bukanya narik temen malah narik hikmah,kadang mikir apa yang salah ya,kadang orang orang kok bisa rame heran bet aku hdhhh,tapi semngat buat pejuang cari temen luar negri xixi",0,9/28/2025,"aplikasi nya udah bagus tapi main ini kadang cuma dapet hikmahnya doang,kenapa dapet hikmahnya doang? karna sepi banget,berusaha buat profil menarik bukanya narik temen malah narik hikmah,kadang mikir apa yang salah ya,kadang orang orang kok bisa rame heran bet aku hdhhh,tapi semngat buat pejuang cari temen luar negri xixi","['aplikasi', 'nya', 'udah', 'bagus', 'tapi', 'main', 'ini', 'kadang', 'cuma', 'dapet', 'hikmahnya', 'doang', ',', 'kenapa', 'dapet', 'hikmahnya', 'doang', '?', 'karna', 'sepi', 'banget', ',', 'berusaha', 'buat', 'profil', 'menarik', 'bukanya', 'narik', 'temen', 'malah', 'narik', 'hikmah', ',', 'kadang', 'mikir', 'apa', 'yang', 'salah', 'ya', ',', 'kadang', 'orang', 'orang', 'kok', 'bisa', 'rame', 'heran', 'bet', 'aku', 'hdhhh', ',', 'tapi', 'semngat', 'buat', 'pejuang', 'cari', 'temen', 'luar', 'negri', 'xixi']","['aplikasi', 'nya', 'udah', 'bagus', 'tapi', 'main', 'ini', 'kadang', 'cuma', 'dapet', 'hikmahnya', 'doang', '', 'kenapa', 'dapet', 'hikmahnya', 'doang', '', 'karna', 'sepi', 'banget', '', 'berusaha', 'buat', 'profil', 'menarik', 'bukanya', 'narik', 'temen', 'malah', 'narik', 'hikmah', '', 'kadang', 'mikir', 'apa', 'yang', 'salah', 'ya', '', 'kadang', 'orang', 'orang', 'kok', 'bisa', 'rame', 'heran', 'bet', 'aku', 'hdhhh', '', 'tapi', 'semngat', 'buat', 'pejuang', 'cari', 'temen', 'luar', 'negri', 'xixi']","['aplikasi', 'nya', 'udah', 'bagus', 'tapi', 'main', 'ini', 'kadang', 'cuma', 'dapet', 'hikmahnya', 'doang', '', 'kenapa', 'dapet', 'hikmahnya', 'doang', '', 'karna', 'sepi', 'banget', '', 'berusaha', 'buat', 'profil', 'menarik', 'bukanya', 'narik', 'temen', 'malah', 'narik', 'hikmah', '', 'kadang', 'mikir', 'apa', 'yang', 'salah', 'ya', '', 'kadang', 'orang', 'orang', 'kok', 'bisa', 'rame', 'heran', 'bet', 'aku', 'hdhhh', '', 'tapi', 'semngat', 'buat', 'pejuang', 'cari', 'temen', 'luar', 'negri', 'xixi']","['aplikasi', 'nya', 'sudah', 'bagus', 'tapi', 'main', 'ini', 'kadang', 'cuma', 'dapet', 'hikmahnya', 'doang', '', 'kenapa', 'dapet', 'hikmahnya', 'doang', '', 'karena', 'sepi', 'banget', '', 'berusaha', 'buat', 'profil', 'menarik', 'bukanya', 'narik', 'temen', 'malah', 'narik', 'hikmah', '', 'kadang', 'mikir', 'apa', 'yang', 'salah', 'ya', '', 'kadang', 'orang', 'orang', 'kok', 'bisa', 'rame', 'heran', 'bet', 'aku', 'hdhhh', '', 'tapi', 'semngat', 'buat', 'pejuang', 'cari', 'temen', 'luar', 'negeri', 'xixi']","['aplikasi', 'nya', 'bagus', 'main', 'kadang', 'dapet', 'hikmahnya', 'doang', '', 'dapet', 'hikmahnya', 'doang', '', 'sepi', 'banget', '', 'berusaha', 'profil', 'menarik', 'bukanya', 'narik', 'temen', 'narik', 'hikmah', '', 'kadang', 'mikir', 'salah', 'ya', '', 'kadang', 'orang', 'orang', 'rame', 'heran', 'bet', 'hdhhh', '', 'semngat', 'pejuang', 'cari', 'temen', 'negeri', 'xixi']","['aplikasi', 'nya', 'bagus', 'main', 'kadang', 'dapet', 'hikmah', 'doang', '', 'dapet', 'hikmah', 'doang', '', 'sepi', 'banget', '', 'usaha', 'profil', 'tarik', 'buka', 'narik', 'temen', 'narik', 'hikmah', '', 'kadang', 'mikir', 'salah', 'ya', '', 'kadang', 'orang', 'orang', 'rame', 'heran', 'bet', 'hdhhh', '', 'semngat', 'juang', 'cari', 'temen', 'negeri', 'xixi']","['aplikasi', 'bagus', 'main', 'kadang', 'dapet', 'hikmah', 'doang', 'dapet', 'hikmah', 'doang', 'sepi', 'banget', 'usaha', 'profil', 'tarik', 'buka', 'narik', 'temen', 'narik', 'hikmah', 'kadang', 'mikir', 'salah', 'kadang', 'orang', 'orang', 'rame', 'heran', 'bet', 'hdhhh', 'semngat', 'juang', 'cari', 'temen', 'negeri', 'xixi']"
HelloTalk,Andre Prateme189,1,mengapa saya tidak dapatembuat akun baru menyesal mendownload aplIkasi ini jangan di download hanya membuang ruang penyimpanan saja ciuh,0,9/28/2025,mengapa saya tidak dapatembuat akun baru menyesal mendownload aplikasi ini jangan di download hanya membuang ruang penyimpanan saja ciuh,"['mengapa', 'saya', 'tidak', 'dapatembuat', 'akun', 'baru', 'menyesal', 'mendownload', 'aplikasi', 'ini', 'jangan', 'di', 'download', 'hanya', 'membuang', 'ruang', 'penyimpanan', 'saja', 'ciuh']","['mengapa', 'saya', 'tidak', 'dapatembuat', 'akun', 'baru', 'menyesal', 'mendownload', 'aplikasi', 'ini', 'jangan', 'di', 'download', 'hanya', 'membuang', 'ruang', 'penyimpanan', 'saja', 'ciuh']","['mengapa', 'saya', 'tidak', 'dapatembuat', 'akun', 'baru', 'menyesal', 'mendownload', 'aplikasi', 'ini', 'jangan', 'di', 'download', 'hanya', 'membuang', 'ruang', 'penyimpanan', 'saja', 'ciuh']","['mengapa', 'saya', 'tidak', 'dapatembuat', 'akun', 'baru', 'menyesal', 'mendownload', 'aplikasi', 'ini', 'jangan', 'di', 'download', 'hanya', 'membuang', 'ruang', 'penyimpanan', 'saja', 'ciuh']","['dapatembuat', 'akun', 'menyesal', 'mendownload', 'aplikasi', 'download', 'membuang', 'ruang', 'penyimpanan', 'ciuh']","['dapatembuat', 'akun', 'sesal', 'mendownload', 'aplikasi', 'download', 'buang', 'ruang', 'simpan', 'ciuh']","['dapatembuat', 'akun', 'sesal', 'mendownload', 'aplikasi', 'download', 'buang', 'ruang', 'simpan', 'ciuh']"
HelloTalk,ALIEF Nasuha,5,baguss,0,9/28/2025,baguss,['baguss'],['baguss'],['baguss'],['bagus'],['bagus'],['bagus'],['bagus']
HelloTalk,Na bila,4,bagus,0,9/28/2025,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],['bagus']
HelloTalk,Rahma Satia,5,good la,0,9/27/2025,good la,"['good', 'la']","['good', 'la']","['good', 'la']","['bagus', 'la']","['bagus', 'la']","['bagus', 'la']",['bagus']
HelloTalk,Tuty Kahimpong,5,pokoknya bagus banget,0,9/27/2025,pokoknya bagus banget,"['pokoknya', 'bagus', 'banget']","['pokoknya', 'bagus', 'banget']","['pokoknya', 'bagus', 'banget']","['pokoknya', 'bagus', 'banget']","['pokoknya', 'bagus', 'banget']","['pokok', 'bagus', 'banget']","['pokok', 'bagus', 'banget']"
HelloTalk,Limpas 003,5,suka banget karena bisa temenan sama orang luar negeri,0,9/27/2025,suka banget karena bisa temenan sama orang luar negeri,"['suka', 'banget', 'karena', 'bisa', 'temenan', 'sama', 'orang', 'luar', 'negeri']","['suka', 'banget', 'karena', 'bisa', 'temenan', 'sama', 'orang', 'luar', 'negeri']","['suka', 'banget', 'karena', 'bisa', 'temenan', 'sama', 'orang', 'luar', 'negeri']","['suka', 'banget', 'karena', 'bisa', 'temenan', 'sama', 'orang', 'luar', 'negeri']","['suka', 'banget', 'temenan', 'orang', 'negeri']","['suka', 'banget', 'temenan', 'orang', 'negeri']","['suka', 'banget', 'temenan', 'orang', 'negeri']"
HelloTalk,Fifi Shopee,3,microphone gak bisa nyala padahal udat set izinkan,0,9/27/2025,microphone gak bisa nyala padahal udat set izinkan,"['microphone', 'gak', 'bisa', 'nyala', 'padahal', 'udat', 'set', 'izinkan']","['microphone', 'gak', 'bisa', 'nyala', 'padahal', 'udat', 'set', 'izinkan']","['microphone', 'gak', 'bisa', 'nyala', 'padahal', 'udat', 'set', 'izinkan']","['microphone', 'tidak', 'bisa', 'nyala', 'padahal', 'udat', 'set', 'izinkan']","['microphone', 'nyala', 'udat', 'set', 'izinkan']","['microphone', 'nyala', 'udat', 'set', 'izin']","['microphone', 'nyala', 'udat', 'set', 'izin']"
HelloTalk,Arpan,5,bagus sie apk ini membantu bngt buat kita yg mau belajar bhasa asing,0,9/26/2025,bagus sie apk ini membantu bngt buat kita yg mau belajar bhasa asing,"['bagus', 'sie', 'apk', 'ini', 'membantu', 'bngt', 'buat', 'kita', 'yg', 'mau', 'belajar', 'bhasa', 'asing']","['bagus', 'sie', 'apk', 'ini', 'membantu', 'bngt', 'buat', 'kita', 'yg', 'mau', 'belajar', 'bhasa', 'asing']","['bagus', 'sie', 'apk', 'ini', 'membantu', 'bngt', 'buat', 'kita', 'yg', 'mau', 'belajar', 'bhasa', 'asing']","['bagus', 'sie', 'aplikasi', 'ini', 'membantu', 'banget', 'buat', 'kita', 'yang', 'mau', 'belajar', 'bhasa', 'asing']","['bagus', 'sie', 'aplikasi', 'membantu', 'banget', 'belajar', 'bhasa', 'asing']","['bagus', 'sie', 'aplikasi', 'bantu', 'banget', 'ajar', 'bhasa', 'asing']","['bagus', 'sie', 'aplikasi', 'bantu', 'banget', 'ajar', 'bhasa', 'asing']"
HelloTalk,rizky ardiansyah,5,Coba dlu spa tau bagus,0,9/25/2025,coba dlu spa tau bagus,"['coba', 'dlu', 'spa', 'tau', 'bagus']","['coba', 'dlu', 'spa', 'tau', 'bagus']","['coba', 'dlu', 'spa', 'tau', 'bagus']","['coba', 'dlu', 'spa', 'tau', 'bagus']","['coba', 'dlu', 'spa', 'tau', 'bagus']","['coba', 'dlu', 'spa', 'tau', 'bagus']","['coba', 'dlu', 'spa', 'tau', 'bagus']"
HelloTalk,Yunita Belajar,2,kenapa pas aku buka dibilang akun sudah penuh?,0,9/25/2025,kenapa pas aku buka dibilang akun sudah penuh?,"['kenapa', 'pas', 'aku', 'buka', 'dibilang', 'akun', 'sudah', 'penuh', '?']","['kenapa', 'pas', 'aku', 'buka', 'dibilang', 'akun', 'sudah', 'penuh', '']","['kenapa', 'pas', 'aku', 'buka', 'dibilang', 'akun', 'sudah', 'penuh', '']","['kenapa', 'sesuai', 'aku', 'buka', 'dibilang', 'akun', 'sudah', 'penuh', '']","['sesuai', 'buka', 'dibilang', 'akun', 'penuh', '']","['sesuai', 'buka', 'bilang', 'akun', 'penuh', '']","['sesuai', 'buka', 'bilang', 'akun', 'penuh']"
HelloTalk,Maharani Putri,2,"JUJUR AKUU SUKAKKK BANGETT SAMA APK NYAA, but please don't have too many VIPs please and if possible just get rid of it or deleted, karna susah untuk berkomunikasi lebih bebas, especially if you want to translate you have to be VIP 😢😢😢",0,9/25/2025,"jujur akuu sukakkk bangett sama apk nyaa, but please don't have too many vips please and if possible just get rid of it or deleted, karna susah untuk berkomunikasi lebih bebas, especially if you want to translate you have to be vip 😢😢😢","['jujur', 'akuu', 'sukakkk', 'bangett', 'sama', 'apk', 'nyaa', ',', 'but', 'please', 'do', ""n't"", 'have', 'too', 'many', 'vips', 'please', 'and', 'if', 'possible', 'just', 'get', 'rid', 'of', 'it', 'or', 'deleted', ',', 'karna', 'susah', 'untuk', 'berkomunikasi', 'lebih', 'bebas', ',', 'especially', 'if', 'you', 'want', 'to', 'translate', 'you', 'have', 'to', 'be', 'vip', '😢😢😢']","['jujur', 'akuu', 'sukakkk', 'bangett', 'sama', 'apk', 'nyaa', '', 'but', 'please', 'do', 'nt', 'have', 'too', 'many', 'vips', 'please', 'and', 'if', 'possible', 'just', 'get', 'rid', 'of', 'it', 'or', 'deleted', '', 'karna', 'susah', 'untuk', 'berkomunikasi', 'lebih', 'bebas', '', 'especially', 'if', 'you', 'want', 'to', 'translate', 'you', 'have', 'to', 'be', 'vip', '😢😢😢']","['jujur', 'akuu', 'sukakkk', 'bangett', 'sama', 'apk', 'nyaa', '', 'but', 'please', 'do', 'nt', 'have', 'too', 'many', 'vips', 'please', 'and', 'if', 'possible', 'just', 'get', 'rid', 'of', 'it', 'or', 'deleted', '', 'karna', 'susah', 'untuk', 'berkomunikasi', 'lebih', 'bebas', '', 'especially', 'if', 'you', 'want', 'to', 'translate', 'you', 'have', 'to', 'be', 'vip', '😢😢😢']","['jujur', 'akuu', 'sukakkk', 'banget', 'sama', 'aplikasi', 'nyaa', '', 'but', 'please', 'do', 'nt', 'have', 'too', 'many', 'vips', 'please', 'and', 'if', 'possible', 'just', 'get', 'rid', 'of', 'it', 'or', 'deleted', '', 'karena', 'susah', 'untuk', 'berkomunikasi', 'lebih', 'bebas', '', 'especially', 'if', 'you', 'want', 'to', 'translate', 'you', 'have', 'to', 'be', 'vip', '😢😢😢']","['jujur', 'akuu', 'sukakkk', 'banget', 'aplikasi', 'nyaa', '', 'but', 'please', 'do', 'nt', 'have', 'too', 'many', 'vips', 'please', 'and', 'if', 'possible', 'just', 'get', 'rid', 'of', 'it', 'or', 'deleted', '', 'susah', 'berkomunikasi', 'bebas', '', 'especially', 'if', 'you', 'want', 'to', 'translate', 'you', 'have', 'to', 'be', 'vip', '😢😢😢']","['jujur', 'akuu', 'sukakkk', 'banget', 'aplikasi', 'nyaa', '', 'but', 'please', 'do', 'nt', 'have', 'too', 'many', 'vips', 'please', 'and', 'if', 'possible', 'just', 'get', 'rid', 'of', 'it', 'or', 'deleted', '', 'susah', 'komunikasi', 'bebas', '', 'especially', 'if', 'you', 'want', 'to', 'translate', 'you', 'have', 'to', 'be', 'vip', '']","['jujur', 'akuu', 'sukakkk', 'banget', 'aplikasi', 'nyaa', 'but', 'please', 'have', 'too', 'many', 'vips', 'please', 'and', 'possible', 'just', 'get', 'rid', 'deleted', 'susah', 'komunikasi', 'bebas', 'especially', 'you', 'want', 'translate', 'you', 'have', 'vip']"
HelloTalk,Mutia Chan123,5,seru aja,0,9/25/2025,seru aja,"['seru', 'aja']","['seru', 'aja']","['seru', 'aja']","['seru', 'saja']",['seru'],['seru'],['seru']
HelloTalk,Joy pratama Christian purba133,1,"baru download sebenernya, cuma pas mau login dan ada pilihan terakhir upload foto kita malah gak bisa tolong diperbaiki dan dipermudah untuk upload foto nya kalau begini yang mau belajar jadi pada susah",0,9/24/2025,"baru download sebenernya, cuma pas mau login dan ada pilihan terakhir upload foto kita malah gak bisa tolong diperbaiki dan dipermudah untuk upload foto nya kalau begini yang mau belajar jadi pada susah","['baru', 'download', 'sebenernya', ',', 'cuma', 'pas', 'mau', 'login', 'dan', 'ada', 'pilihan', 'terakhir', 'upload', 'foto', 'kita', 'malah', 'gak', 'bisa', 'tolong', 'diperbaiki', 'dan', 'dipermudah', 'untuk', 'upload', 'foto', 'nya', 'kalau', 'begini', 'yang', 'mau', 'belajar', 'jadi', 'pada', 'susah']","['baru', 'download', 'sebenernya', '', 'cuma', 'pas', 'mau', 'login', 'dan', 'ada', 'pilihan', 'terakhir', 'upload', 'foto', 'kita', 'malah', 'gak', 'bisa', 'tolong', 'diperbaiki', 'dan', 'dipermudah', 'untuk', 'upload', 'foto', 'nya', 'kalau', 'begini', 'yang', 'mau', 'belajar', 'jadi', 'pada', 'susah']","['baru', 'download', 'sebenernya', '', 'cuma', 'pas', 'mau', 'login', 'dan', 'ada', 'pilihan', 'terakhir', 'upload', 'foto', 'kita', 'malah', 'gak', 'bisa', 'tolong', 'diperbaiki', 'dan', 'dipermudah', 'untuk', 'upload', 'foto', 'nya', 'kalau', 'begini', 'yang', 'mau', 'belajar', 'jadi', 'pada', 'susah']","['baru', 'download', 'sebenernya', '', 'cuma', 'sesuai', 'mau', 'login', 'dan', 'ada', 'pilihan', 'terakhir', 'upload', 'foto', 'kita', 'malah', 'tidak', 'bisa', 'tolong', 'diperbaiki', 'dan', 'dipermudah', 'untuk', 'upload', 'foto', 'nya', 'kalau', 'begini', 'yang', 'mau', 'belajar', 'jadi', 'pada', 'susah']","['download', 'sebenernya', '', 'sesuai', 'login', 'pilihan', 'upload', 'foto', 'tolong', 'diperbaiki', 'dipermudah', 'upload', 'foto', 'nya', 'belajar', 'susah']","['download', 'sebenernya', '', 'sesuai', 'login', 'pilih', 'upload', 'foto', 'tolong', 'baik', 'mudah', 'upload', 'foto', 'nya', 'ajar', 'susah']","['download', 'sebenernya', 'sesuai', 'login', 'pilih', 'upload', 'foto', 'tolong', 'baik', 'mudah', 'upload', 'foto', 'ajar', 'susah']"
HelloTalk,Tresno Alina,5,aplikasi nya bagus bnget seneng dehh,0,9/23/2025,aplikasi nya bagus bnget seneng dehh,"['aplikasi', 'nya', 'bagus', 'bnget', 'seneng', 'dehh']","['aplikasi', 'nya', 'bagus', 'bnget', 'seneng', 'dehh']","['aplikasi', 'nya', 'bagus', 'bnget', 'seneng', 'dehh']","['aplikasi', 'nya', 'bagus', 'bnget', 'seneng', 'dehh']","['aplikasi', 'nya', 'bagus', 'bnget', 'seneng', 'dehh']","['aplikasi', 'nya', 'bagus', 'bnget', 'neng', 'dehh']","['aplikasi', 'bagus', 'bnget', 'neng', 'dehh']"
HelloTalk,Silvia aris tianti,2,"aplikasinya lumayan untuk belajar bahasa asing , dan berkenalan dengan teman teman di berbagai negara. hanya saja menurutku VIP nya terlalu mahal",8,9/22/2025,"aplikasinya lumayan untuk belajar bahasa asing , dan berkenalan dengan teman teman di berbagai negara. hanya saja menurutku vip nya terlalu mahal","['aplikasinya', 'lumayan', 'untuk', 'belajar', 'bahasa', 'asing', ',', 'dan', 'berkenalan', 'dengan', 'teman', 'teman', 'di', 'berbagai', 'negara', '.', 'hanya', 'saja', 'menurutku', 'vip', 'nya', 'terlalu', 'mahal']","['aplikasinya', 'lumayan', 'untuk', 'belajar', 'bahasa', 'asing', '', 'dan', 'berkenalan', 'dengan', 'teman', 'teman', 'di', 'berbagai', 'negara', '', 'hanya', 'saja', 'menurutku', 'vip', 'nya', 'terlalu', 'mahal']","['aplikasinya', 'lumayan', 'untuk', 'belajar', 'bahasa', 'asing', '', 'dan', 'berkenalan', 'dengan', 'teman', 'teman', 'di', 'berbagai', 'negara', '', 'hanya', 'saja', 'menurutku', 'vip', 'nya', 'terlalu', 'mahal']","['aplikasi', 'lumayan', 'untuk', 'belajar', 'bahasa', 'asing', '', 'dan', 'berkenalan', 'dengan', 'teman', 'teman', 'di', 'berbagai', 'negara', '', 'hanya', 'saja', 'menurutku', 'vip', 'nya', 'terlalu', 'mahal']","['aplikasi', 'lumayan', 'belajar', 'bahasa', 'asing', '', 'berkenalan', 'teman', 'teman', 'negara', '', 'menurutku', 'vip', 'nya', 'mahal']","['aplikasi', 'lumayan', 'ajar', 'bahasa', 'asing', '', 'nal', 'teman', 'teman', 'negara', '', 'turut', 'vip', 'nya', 'mahal']","['aplikasi', 'lumayan', 'ajar', 'bahasa', 'asing', 'nal', 'teman', 'teman', 'negara', 'turut', 'vip', 'mahal']"
HelloTalk,Siti Rohmah,5,"bagus banget sumpah,jadi seneng punya temen luar negri",0,9/22/2025,"bagus banget sumpah,jadi seneng punya temen luar negri","['bagus', 'banget', 'sumpah', ',', 'jadi', 'seneng', 'punya', 'temen', 'luar', 'negri']","['bagus', 'banget', 'sumpah', '', 'jadi', 'seneng', 'punya', 'temen', 'luar', 'negri']","['bagus', 'banget', 'sumpah', '', 'jadi', 'seneng', 'punya', 'temen', 'luar', 'negri']","['bagus', 'banget', 'sumpah', '', 'jadi', 'seneng', 'punya', 'temen', 'luar', 'negeri']","['bagus', 'banget', 'sumpah', '', 'seneng', 'temen', 'negeri']","['bagus', 'banget', 'sumpah', '', 'neng', 'temen', 'negeri']","['bagus', 'banget', 'sumpah', 'neng', 'temen', 'negeri']"
HelloTalk,syahla anestasya,3,susah untuk di download dengan notifikasi penyimpanan habis padahal penyimpanan masuk penuh aneh sekali,0,9/22/2025,susah untuk di download dengan notifikasi penyimpanan habis padahal penyimpanan masuk penuh aneh sekali,"['susah', 'untuk', 'di', 'download', 'dengan', 'notifikasi', 'penyimpanan', 'habis', 'padahal', 'penyimpanan', 'masuk', 'penuh', 'aneh', 'sekali']","['susah', 'untuk', 'di', 'download', 'dengan', 'notifikasi', 'penyimpanan', 'habis', 'padahal', 'penyimpanan', 'masuk', 'penuh', 'aneh', 'sekali']","['susah', 'untuk', 'di', 'download', 'dengan', 'notifikasi', 'penyimpanan', 'habis', 'padahal', 'penyimpanan', 'masuk', 'penuh', 'aneh', 'sekali']","['susah', 'untuk', 'di', 'download', 'dengan', 'notifikasi', 'penyimpanan', 'habis', 'padahal', 'penyimpanan', 'masuk', 'penuh', 'aneh', 'sekali']","['susah', 'download', 'notifikasi', 'penyimpanan', 'habis', 'penyimpanan', 'masuk', 'penuh', 'aneh']","['susah', 'download', 'notifikasi', 'simpan', 'habis', 'simpan', 'masuk', 'penuh', 'aneh']","['susah', 'download', 'notifikasi', 'simpan', 'habis', 'simpan', 'masuk', 'penuh', 'aneh']"
HelloTalk,Irfan Realme,5,bagus buat yg mau belajar bhs Mandarin atau lain sebagainya,0,9/22/2025,bagus buat yg mau belajar bhs mandarin atau lain sebagainya,"['bagus', 'buat', 'yg', 'mau', 'belajar', 'bhs', 'mandarin', 'atau', 'lain', 'sebagainya']","['bagus', 'buat', 'yg', 'mau', 'belajar', 'bhs', 'mandarin', 'atau', 'lain', 'sebagainya']","['bagus', 'buat', 'yg', 'mau', 'belajar', 'bhs', 'mandarin', 'atau', 'lain', 'sebagainya']","['bagus', 'buat', 'yang', 'mau', 'belajar', 'bahasa', 'mandarin', 'atau', 'lain', 'sebagainya']","['bagus', 'belajar', 'bahasa', 'mandarin']","['bagus', 'ajar', 'bahasa', 'mandarin']","['bagus', 'ajar', 'bahasa', 'mandarin']"
HelloTalk,Siu Lian,5,senang kalo bisa,0,9/21/2025,senang kalo bisa,"['senang', 'kalo', 'bisa']","['senang', 'kalo', 'bisa']","['senang', 'kalo', 'bisa']","['senang', 'kalo', 'bisa']","['senang', 'kalo']","['senang', 'kalo']","['senang', 'kalo']"
HelloTalk,Kayla Rianny,2,pliss lahh ini gk bisa cari username orng di pencariannn,0,9/21/2025,pliss lahh ini gk bisa cari username orng di pencariannn,"['pliss', 'lahh', 'ini', 'gk', 'bisa', 'cari', 'username', 'orng', 'di', 'pencariannn']","['pliss', 'lahh', 'ini', 'gk', 'bisa', 'cari', 'username', 'orng', 'di', 'pencariannn']","['pliss', 'lahh', 'ini', 'gk', 'bisa', 'cari', 'username', 'orng', 'di', 'pencariannn']","['pliss', 'lahh', 'ini', 'tidak', 'bisa', 'cari', 'username', 'orng', 'di', 'pencariannn']","['pliss', 'lahh', 'cari', 'username', 'orng', 'pencariannn']","['pliss', 'lahh', 'cari', 'username', 'orng', 'pencariannn']","['pliss', 'lahh', 'cari', 'username', 'orng', 'pencariannn']"
